Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[5]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:41,2019-10-15 12:19:41,0.858s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:41,2019-10-15 12:19:42,1.090s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[6]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:42,2019-10-15 12:19:43,0.841s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:43,2019-10-15 12:19:44,1.112s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[7]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:44,2019-10-15 12:19:45,0.093s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:45,2019-10-15 12:19:46,1.022s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/div[2]/div[8]/div"")",Chrome 77.0.3865.90,,2019-10-15 12:19:46,2019-10-15 12:19:46,0.696s,PASSED
"selenium.click(""xpath= //*[@id='menu-item-61896']/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:46,2019-10-15 12:19:47,1.147s,PASSED
"selenium.click(""xpath= /html/body/main/div[1]/div/div[1]/a"")",Chrome 77.0.3865.90,,2019-10-15 12:19:47,2019-10-15 12:19:48,0.784s,PASSED
"selenium.click(""id=logo"")",Chrome 77.0.3865.90,,2019-10-15 12:19:48,2019-10-15 12:19:49,1.120s,PASSED
selenium.close(),Chrome 77.0.3865.90,,2019-10-15 12:19:49,2019-10-15 12:19:49,0.127s,PASSED
